ensembl_gene_id	external_gene_name	human_PC1
ENSG00000151718	WWC2	0.27868883525738
ENSG00000151725	CENPU	2.37298428815374
ENSG00000151726	ACSL1	3.19155931791166
ENSG00000151729	SLC25A4	3.27420170516092
ENSG00000151743	AMN1	3.22284006767772
ENSG00000151746	BICD1	-3.85243689725558
ENSG00000151748	SAV1	-2.39358833707346
ENSG00000151773	CCDC122	-2.7488301576085
ENSG00000151778	SERP2	0.501610412271782
ENSG00000151779	NBAS	0.656044711912975
ENSG00000151806	GUF1	2.01116437849004
ENSG00000151835	SACS	-2.85189101067481
ENSG00000151849	CENPJ	-2.05020853785159
ENSG00000151876	FBXO4	1.07034352414236
ENSG00000151881	TMEM267	-3.27017027177538
ENSG00000151882	CCL28	-2.41554944496708
ENSG00000151883	PARP8	-4.53583148355261
ENSG00000151892	GFRA1	3.36154791520491
ENSG00000151893	CACUL1	-2.5813946113261
ENSG00000151914	DST	-0.867186719132358
ENSG00000151917	BEND6	3.50402268251691
ENSG00000151923	TIAL1	0.104991911369644
ENSG00000151929	BAG3	-4.80753276859997
ENSG00000151948	GLT1D1	0.577075609228087
ENSG00000151952	TMEM132D	-4.59048082222166
ENSG00000151967	SCHIP1	-4.16049920805335
ENSG00000152056	AP1S3	-0.7636792616004
ENSG00000152061	RABGAP1L	-1.26621674338093
ENSG00000152076	CCDC74B	6.99176744986808
ENSG00000152078	TLCD4	2.91268554331631
ENSG00000152082	MZT2B	10.3419407955319
ENSG00000152102	FAM168B	-0.0752972163394576
ENSG00000152104	PTPN14	-1.9956500169611
ENSG00000152127	MGAT5	-3.18187032278074
ENSG00000152133	GPATCH11	-4.49013186930525
ENSG00000152137	HSPB8	-0.908673779784411
ENSG00000152147	GEMIN6	-3.88497479573866
ENSG00000152192	POU4F1	-1.50886506422537
ENSG00000152193	OBI1	-9.86322966028922
ENSG00000152217	SETBP1	-5.86235195362185
ENSG00000152219	ARL14EP	-5.87545112266808
ENSG00000152223	EPG5	-2.98095526287343
ENSG00000152229	PSTPIP2	1.26061077647648
ENSG00000152234	ATP5F1A	6.74271606054987
ENSG00000152240	HAUS1	4.81345629552479
ENSG00000152242	C18orf25	-5.94459716645689
ENSG00000152253	SPC25	2.71345068050676
ENSG00000152256	PDK1	1.01916630941523
ENSG00000152270	PDE3B	-1.71859887562952
ENSG00000152284	TCF7L1	-1.4495283515899
ENSG00000152291	TGOLN2	2.16313094626472
ENSG00000152332	UHMK1	-0.404721032472522
ENSG00000152348	ATG10	0.278521137930371
ENSG00000152359	POC5	-6.27370668189047
ENSG00000152380	FAM151B	2.31861433143034
ENSG00000152382	TADA1	-9.16718473005137
ENSG00000152402	GUCY1A2	-0.924263404770692
ENSG00000152404	CWF19L2	-1.52216071122777
ENSG00000152409	JMY	-5.68772843739401
ENSG00000152413	HOMER1	-3.0344767172322
ENSG00000152422	XRCC4	0.163447242151104
ENSG00000152433	ZNF547	-7.0262290503665
ENSG00000152439	ZNF773	-11.378863002969
ENSG00000152443	ZNF776	-8.43106096086684
ENSG00000152454	ZNF256	-10.8083756335917
ENSG00000152455	SUV39H2	-2.90752129275018
ENSG00000152457	DCLRE1C	-5.02405789918631
ENSG00000152464	RPP38	-11.8361944825743
ENSG00000152465	NMT2	0.234266326664756
ENSG00000152467	ZSCAN1	-0.346631459541863
ENSG00000152475	ZNF837	-3.59958407650785
ENSG00000152484	USP12	-2.73482989512895
ENSG00000152492	CCDC50	1.71830430381304
ENSG00000152495	CAMK4	0.757967333081157
ENSG00000152503	TRIM36	-4.35104179482714
ENSG00000152518	ZFP36L2	-12.7138216255345
ENSG00000152520	PAN3	-2.24965288493088
ENSG00000152527	PLEKHH2	-1.1040563675012
ENSG00000152556	PFKM	7.54078142688142
ENSG00000152558	TMEM123	6.20963218985143
ENSG00000152580	IGSF10	-1.09092955036638
ENSG00000152582	SPEF2	0.985804556067061
ENSG00000152601	MBNL1	-1.1300706965073
ENSG00000152620	NADK2	1.26981015049578
ENSG00000152642	GPD1L	3.50114795178575
ENSG00000152661	GJA1	0.841585819826305
ENSG00000152669	CCNO	-3.49185891270379
ENSG00000152672	CLEC4F	-0.786331037780179
ENSG00000152683	SLC30A6	-1.42041078502171
ENSG00000152684	PELO	-10.8867134147758
ENSG00000152689	RASGRP3	-0.46039985079002
ENSG00000152700	SAR1B	2.55415469096922
ENSG00000152705	CATSPER3	0.216862445103344
ENSG00000152749	GPR180	-1.87133599150839
ENSG00000152767	FARP1	5.13373739102426
ENSG00000152778	IFIT5	-8.85399593098754
ENSG00000152782	PANK1	-4.94845635697525
ENSG00000152784	PRDM8	-5.45617938473802
ENSG00000152785	BMP3	-4.88303620975693
ENSG00000152795	HNRNPDL	-0.182731449024107
ENSG00000152804	HHEX	-9.43670649319904
ENSG00000152818	UTRN	0.59290281143115
ENSG00000152894	PTPRK	-0.139930887620753
ENSG00000152904	GGPS1	1.35406502968418
ENSG00000152926	ZNF117	1.31437261398736
ENSG00000152939	MARVELD2	-2.98767729132321
ENSG00000152942	RAD17	-0.87046820822542
ENSG00000152944	MED21	-1.826768325967
ENSG00000152952	PLOD2	4.28683481443989
ENSG00000152969	JAKMIP1	-1.41739289519611
ENSG00000152990	ADGRA3	0.439156570692791
ENSG00000153006	SREK1IP1	-0.273630385159297
ENSG00000153012	LGI2	2.65760195314897
ENSG00000153015	CWC27	3.22087823356356
ENSG00000153029	MR1	0.899191808441239
ENSG00000153037	SRP19	-1.87876461814948
ENSG00000153044	CENPH	7.68937007005603
ENSG00000153046	CDYL	-5.56638757274788
ENSG00000153048	CARHSP1	1.44795655186724
ENSG00000153066	TXNDC11	-5.35758595744487
ENSG00000153071	DAB2	-2.56498155794798
ENSG00000153093	ACOXL	2.169915206766
ENSG00000153094	BCL2L11	-6.59545679632622
ENSG00000153107	ANAPC1	-0.0944217670846658
ENSG00000153113	CAST	7.08774109700786
ENSG00000153130	SCOC	3.42868954297761
ENSG00000153132	CLGN	5.42895649751002
ENSG00000153140	CETN3	1.73366409697451
ENSG00000153147	SMARCA5	3.59038177994141
ENSG00000153157	SYCP2L	1.65881547644482
ENSG00000153162	BMP6	-1.89613417892218
ENSG00000153179	RASSF3	-2.69242946022076
ENSG00000153187	HNRNPU	2.87629244958151
ENSG00000153201	RANBP2	-1.3286909634395
ENSG00000153207	AHCTF1	-5.17604983668156
ENSG00000153208	MERTK	-3.77144059507774
ENSG00000153214	TMEM87B	0.419754127334974
ENSG00000153234	NR4A2	-7.88903710480888
ENSG00000153250	RBMS1	-1.46351545645758
ENSG00000153266	FEZF2	-8.13975929522088
ENSG00000153283	CD96	0.399380758529468
ENSG00000153291	SLC25A27	1.09151113143251
ENSG00000153310	CYRIB	3.35407469662235
ENSG00000153317	ASAP1	-3.17921119763953
ENSG00000153339	TRAPPC8	-2.09216088399979
ENSG00000153363	LINC00467	4.02262981063181
ENSG00000153391	INO80C	1.23728666391904
ENSG00000153395	LPCAT1	1.28842603032311
ENSG00000153404	PLEKHG4B	0.785628831073826
ENSG00000153406	NMRAL1	1.94632597895346
ENSG00000153443	UBALD1	-2.16667167084347
ENSG00000153446	C16orf89	1.68942586985391
ENSG00000153485	TMEM251	-2.22081960258011
ENSG00000153487	ING1	-11.1461619375155
ENSG00000153531	ADPRHL1	2.74476473587258
ENSG00000153551	CMTM7	2.30003500713153
ENSG00000153558	FBXL2	-0.242126510282071
ENSG00000153560	UBP1	-0.346857203760503
ENSG00000153561	RMND5A	-0.0916014277065493
ENSG00000153563	CD8A	1.39075739861084
ENSG00000153574	RPIA	5.2206260825972
ENSG00000153707	PTPRD	-1.3420615062837
ENSG00000153714	LURAP1L	-11.0581399036958
ENSG00000153721	CNKSR3	-6.61810866362756
ENSG00000153767	GTF2E1	-7.0873958657795
ENSG00000153774	CFDP1	7.06361676344095
ENSG00000153786	ZDHHC7	-3.22072222809556
ENSG00000153790	C7orf31	-1.12612408320128
ENSG00000153814	JAZF1	-3.94280830764251
ENSG00000153815	CMIP	-2.05384394176298
ENSG00000153827	TRIP12	1.63280597365685
ENSG00000153832	FBXO36	-1.87056564563343
ENSG00000153879	CEBPG	-5.62773202215323
ENSG00000153885	KCTD15	0.078127823965432
ENSG00000153896	ZNF599	0.128479436252716
ENSG00000153898	MCOLN2	0.652434438851405
ENSG00000153904	DDAH1	1.81369358222818
ENSG00000153914	SREK1	-1.70748805019246
ENSG00000153922	CHD1	-8.18315073133514
ENSG00000153933	DGKE	-2.9316892730596
ENSG00000153936	HS2ST1	1.90527449943656
ENSG00000153944	MSI2	2.96855299352587
ENSG00000153956	CACNA2D1	0.11943296333785
ENSG00000153975	ZUP1	-4.39542742085591
ENSG00000153976	HS3ST3A1	-6.99850373236077
ENSG00000153982	GDPD1	-1.50178752355506
ENSG00000153989	NUS1	1.82477271852786
ENSG00000153993	SEMA3D	0.811749277506936
ENSG00000154001	PPP2R5E	-1.45077754343703
ENSG00000154025	SLC5A10	-3.04638995344713
ENSG00000154027	AK5	1.61789329890568
ENSG00000154040	CABYR	-3.99411589395969
ENSG00000154059	IMPACT	2.79952281936132
ENSG00000154065	ANKRD29	0.553586377031663
ENSG00000154079	SDHAF4	1.06930634789872
ENSG00000154080	CHST9	-4.00953123694182
ENSG00000154096	THY1	5.72426704867405
ENSG00000154102	C16orf74	1.1813449859972
ENSG00000154114	TBCEL	-1.34366148830356
ENSG00000154118	JPH3	1.18376757752518
ENSG00000154122	ANKH	2.6999993323101
ENSG00000154124	OTULIN	-3.48729061370656
ENSG00000154127	UBASH3B	-1.4074808963942
ENSG00000154133	ROBO4	-0.969190953930729
ENSG00000154134	ROBO3	2.74565885466743
ENSG00000154144	TBRG1	2.30557148619184
ENSG00000154146	NRGN	7.66870023419263
ENSG00000154165	GPR15	-4.5850174362844
ENSG00000154174	TOMM70	-2.08329282356167
ENSG00000154188	ANGPT1	-3.36672524821713
ENSG00000154217	PITPNC1	-0.622224411926232
ENSG00000154222	CC2D1B	-1.02910103167515
ENSG00000154229	PRKCA	0.254193057038509
ENSG00000154237	LRRK1	-4.11253714139775
ENSG00000154240	CEP112	-1.99083091954264
ENSG00000154262	ABCA6	-2.7936257987337
ENSG00000154265	ABCA5	2.46681786631035
ENSG00000154274	C4orf19	-1.96464901947665
ENSG00000154277	UCHL1	11.9237031306433
ENSG00000154305	MIA3	-0.0436693816047591
ENSG00000154309	DISP1	-9.12286284730449
ENSG00000154310	TNIK	-0.786009196898595
ENSG00000154319	FAM167A	-1.79792075838197
ENSG00000154328	NEIL2	1.83891969955844
ENSG00000154342	WNT3A	1.93237307983591
ENSG00000154358	OBSCN	1.67305339051992
ENSG00000154359	LONRF1	-5.53421311274478
ENSG00000154370	TRIM11	-9.00080451089028
ENSG00000154380	ENAH	1.0061206791721
ENSG00000154429	CCSAP	-5.15491326526345
ENSG00000154447	SH3RF1	-7.25353277740661
ENSG00000154451	GBP5	-0.627463137404814
ENSG00000154473	BUB3	0.654187403466485
ENSG00000154479	CCDC173	0.10668417373535
ENSG00000154511	DIPK1A	-3.45220113114988
ENSG00000154518	ATP5MC3	9.65993347075048
ENSG00000154529	CNTNAP3B	-2.61276819732624
ENSG00000154548	SRSF12	-0.915523085041075
ENSG00000154553	PDLIM3	4.98085591369766
ENSG00000154556	SORBS2	-0.977240985626069
ENSG00000154582	ELOC	5.14948460899108
ENSG00000154639	CXADR	0.250614869493392
ENSG00000154640	BTG3	-2.74420061101757
ENSG00000154642	C21orf91	-8.04485804229053
ENSG00000154654	NCAM2	2.12150847188105
ENSG00000154655	L3MBTL4	-1.09017274790176
ENSG00000154710	RABGEF1	-3.93027198324164
ENSG00000154719	MRPL39	1.60246603862823
ENSG00000154727	GABPA	0.594925708761383
ENSG00000154734	ADAMTS1	-12.1986899236023
ENSG00000154736	ADAMTS5	-6.43173097841957
ENSG00000154743	TSEN2	-1.58240593919649
ENSG00000154760	SLFN13	-1.22842523701958
ENSG00000154764	WNT7A	1.09165979404163
ENSG00000154767	XPC	-1.6444606369385
ENSG00000154781	CCDC174	-10.1472866538973
ENSG00000154803	FLCN	-3.32604946756055
ENSG00000154813	DPH3	1.07008151912576
ENSG00000154814	OXNAD1	-1.01212240078102
ENSG00000154822	PLCL2	-7.92951714178181
ENSG00000154832	CXXC1	2.5953560997367
ENSG00000154839	SKA1	-2.07085395946359
ENSG00000154845	PPP4R1	-1.40859731346064
ENSG00000154856	APCDD1	-3.48236990337161
ENSG00000154864	PIEZO2	2.73074338975064
ENSG00000154874	CCDC144B	-0.989382105127399
ENSG00000154889	MPPE1	3.32704070426088
ENSG00000154914	USP43	-5.34689781662022
ENSG00000154917	RAB6B	1.71528685461837
ENSG00000154920	EME1	-1.80588553152635
ENSG00000154928	EPHB1	-5.1529891108998
ENSG00000154930	ACSS1	5.74509684249718
ENSG00000154945	ANKRD40	-3.1299310267044
ENSG00000154957	ZNF18	-6.82023192717336
ENSG00000154978	VOPP1	2.42299607269449
ENSG00000155008	APOOL	3.74660366057493
ENSG00000155016	CYP2U1	-2.20456457161323
ENSG00000155034	FBXL18	-4.02073416070369
ENSG00000155066	PROM2	1.24340807952355
ENSG00000155085	AK9	3.00021237420964
ENSG00000155090	KLF10	-13.2033175716181
ENSG00000155093	PTPRN2	0.46451327683275
ENSG00000155096	AZIN1	0.148575027275448
ENSG00000155097	ATP6V1C1	3.00669143918958
ENSG00000155099	PIP4P2	-1.89703709326983
ENSG00000155100	OTUD6B	0.5171927117933
ENSG00000155111	CDK19	0.539502663525526
ENSG00000155115	GTF3C6	6.74107247057147
ENSG00000155158	TTC39B	0.173167659172537
ENSG00000155189	AGPAT5	0.424587607562852
ENSG00000155229	MMS19	2.15698864228156
ENSG00000155252	PI4K2A	-2.88350303751944
ENSG00000155254	MARVELD1	1.19829635748246
ENSG00000155256	ZFYVE27	-2.17150137370297
ENSG00000155269	GPR78	3.39767079378021
ENSG00000155275	TRMT44	-6.50058442726184
ENSG00000155287	SLC25A28	-4.60268405010335
ENSG00000155304	HSPA13	-2.08424511904889
ENSG00000155307	SAMSN1	-2.81836555374044
ENSG00000155313	USP25	-2.83052657046676
ENSG00000155324	GRAMD2B	-5.47926908348748
ENSG00000155329	ZCCHC10	-2.37151357992442
ENSG00000155330	C16orf87	-5.25383155625617
ENSG00000155363	MOV10	6.66262085232738
ENSG00000155366	RHOC	6.45104074506088
ENSG00000155367	PPM1J	4.91650485715083
ENSG00000155368	DBI	7.75250119902328
ENSG00000155380	SLC16A1	1.5737658054265
ENSG00000155393	HEATR3	-1.01657777074529
ENSG00000155438	NIFK	-4.50867284380923
ENSG00000155463	OXA1L	3.43499389496771
ENSG00000155465	SLC7A7	1.67757599203927
ENSG00000155506	LARP1	0.626785870382802
ENSG00000155508	CNOT8	-3.43785536793562
ENSG00000155530	LRGUK	0.00711355563929973
ENSG00000155542	SETD9	2.01785836358531
ENSG00000155545	MIER3	-8.44141198015796
ENSG00000155561	NUP205	1.54876110882897
ENSG00000155592	ZKSCAN2	-10.9195312760055
ENSG00000155621	C9orf85	-1.56357949513843
ENSG00000155629	PIK3AP1	-0.402744650038712
ENSG00000155636	RBM45	0.997946071574009
ENSG00000155660	PDIA4	8.1937810088893
ENSG00000155666	KDM8	-7.09964351748662
ENSG00000155729	KCTD18	0.226520244070721
ENSG00000155744	FAM126B	-5.56696667459628
ENSG00000155755	TMEM237	4.81779260133538
ENSG00000155760	FZD7	-8.54760491557423
ENSG00000155792	DEPTOR	-0.60764380533155
ENSG00000155816	FMN2	-5.40263102585795
ENSG00000155827	RNF20	1.09281312960199
ENSG00000155846	PPARGC1B	-7.37653059686247
ENSG00000155849	ELMO1	-2.02598385113508
ENSG00000155850	SLC26A2	-0.370322110843058
ENSG00000155858	LSM11	-6.06673559524843
ENSG00000155868	MED7	-6.89493268038036
ENSG00000155876	RRAGA	-2.14249871098425
ENSG00000155886	SLC24A2	-2.49945146681822
ENSG00000155893	PXYLP1	-2.52851216465967
ENSG00000155903	RASA2	-3.96881200366369
ENSG00000155906	RMND1	-2.0576521014931
ENSG00000155957	TMBIM4	5.49347545170264
ENSG00000155959	VBP1	4.80020785921682
ENSG00000155961	RAB39B	-3.3461729800439
ENSG00000155962	CLIC2	4.77898205410822
ENSG00000155966	AFF2	0.73100027413955
ENSG00000155974	GRIP1	-3.70210527525083
ENSG00000155975	VPS37A	-1.57130908073599
ENSG00000155980	KIF5A	0.968232998752432
ENSG00000156009	MAGEA8	3.55042397232823
ENSG00000156011	PSD3	-3.18803623380398
ENSG00000156017	CARNMT1	-0.411025353705418
ENSG00000156026	MCU	1.12432646248982
ENSG00000156030	MIDEAS	-9.02648173375871
ENSG00000156042	CFAP70	-0.38000832211515
ENSG00000156050	FAM161B	-5.26224709878238
ENSG00000156052	GNAQ	-2.20377145878838
ENSG00000156097	GPR61	-6.01547992561462
ENSG00000156103	MMP16	0.859134414564191
ENSG00000156110	ADK	6.91343543164395
ENSG00000156113	KCNMA1	2.99122036545584
ENSG00000156127	BATF	-3.79187940029938
ENSG00000156136	DCK	0.0738342265707897
ENSG00000156140	ADAMTS3	-1.86412971292673
ENSG00000156150	ALX3	-3.11038189430033
ENSG00000156162	DPY19L4	4.45810421354705
ENSG00000156170	NDUFAF6	0.201460665467199
ENSG00000156171	DRAM2	4.32154380314916
ENSG00000156172	C8orf37	1.0534713612008
ENSG00000156218	ADAMTSL3	-3.22504632619382
ENSG00000156232	WHAMM	-5.80883135531609
ENSG00000156239	N6AMT1	-1.91264688549306
ENSG00000156253	RWDD2B	2.68694718459176
ENSG00000156256	USP16	-0.239169055668309
ENSG00000156261	CCT8	5.42087889782434
ENSG00000156273	BACH1	-6.65597588279522
ENSG00000156299	TIAM1	-2.58407794631105
ENSG00000156304	SCAF4	-7.04038563853409
ENSG00000156313	RPGR	0.774135647946902
ENSG00000156345	CDK20	0.519777356495053
ENSG00000156374	PCGF6	-2.06162107418518
ENSG00000156381	ANKRD9	1.10197769382403
ENSG00000156384	SFR1	-2.13775252554422
ENSG00000156398	SFXN2	4.33818168583213
ENSG00000156427	FGF18	-8.25239789610301
ENSG00000156453	PCDH1	-3.78516534442898
ENSG00000156463	SH3RF2	-2.92598793713805
ENSG00000156466	GDF6	-4.79596384349316
ENSG00000156467	UQCRB	9.34431666276952
ENSG00000156469	MTERF3	-4.63656258548597
ENSG00000156471	PTDSS1	4.75470658317905
ENSG00000156475	PPP2R2B	-0.0454132258612991
ENSG00000156482	RPL30	7.00743299000993
ENSG00000156502	SUPV3L1	-1.66447893697703
ENSG00000156504	PABIR2	6.62757706735933
ENSG00000156508	EEF1A1	11.0322920058687
ENSG00000156515	HK1	4.95446573233462
ENSG00000156521	TYSND1	-1.02835726049433
ENSG00000156531	PHF6	1.70235071159588
ENSG00000156535	CD109	5.30381262741165
ENSG00000156587	UBE2L6	5.943641210663
ENSG00000156599	ZDHHC5	-3.88666707499083
ENSG00000156603	MED19	-3.08827320806082
ENSG00000156639	ZFAND3	0.638751712211762
ENSG00000156642	NPTN	3.41927017126147
ENSG00000156650	KAT6B	-5.43090756365452
ENSG00000156671	SAMD8	-4.06720502331629
ENSG00000156675	RAB11FIP1	-3.44411093859936
ENSG00000156687	UNC5D	-2.8967447842092
ENSG00000156697	UTP14A	-1.98324673017264
ENSG00000156709	AIFM1	8.0058893352716
ENSG00000156711	MAPK13	3.02495139028014
ENSG00000156735	BAG4	-6.28879281333495
ENSG00000156738	MS4A1	1.04105052936241
ENSG00000156787	TBC1D31	-0.553383097522015
ENSG00000156795	NTAQ1	1.5428591608688
ENSG00000156802	ATAD2	-1.57316075884112
ENSG00000156804	FBXO32	-5.38431822204304
ENSG00000156831	NSMCE2	3.59341512799104
ENSG00000156853	ZNF689	-9.83796234056643
ENSG00000156858	PRR14	0.441543322370341
ENSG00000156860	FBRS	-1.95096277779343
ENSG00000156869	FRRS1	1.08625562300921
ENSG00000156873	PHKG2	2.8920210781066
ENSG00000156875	MFSD14A	-4.07826200185903
ENSG00000156876	SASS6	-4.07333813799144
ENSG00000156928	MALSU1	-2.69538410557463
ENSG00000156931	VPS8	0.618034732466765
ENSG00000156958	GALK2	1.46108511367072
ENSG00000156959	LHFPL4	0.923354782282894
ENSG00000156966	B3GNT7	-1.17229310012108
ENSG00000156970	BUB1B	-0.129108402669735
ENSG00000156973	PDE6D	4.43304710453546
ENSG00000156976	EIF4A2	-3.04031370359111
ENSG00000156983	BRPF1	-9.74522789011055
ENSG00000156990	RPUSD3	3.77487063568369
ENSG00000157014	TATDN2	-0.0833598519981109
ENSG00000157020	SEC13	4.88232820456803
ENSG00000157036	EXOG	-3.98311534010324
ENSG00000157045	NTAN1	5.46826318507859
ENSG00000157064	NMNAT2	3.34524915940812
ENSG00000157077	ZFYVE9	-2.52120486894709
ENSG00000157087	ATP2B2	-0.0633681975011316
ENSG00000157106	SMG1	-1.54756785680674
ENSG00000157107	FCHO2	-0.759512467324537
ENSG00000157110	RBPMS	1.15138181916614
ENSG00000157111	TMEM171	-5.81367331993912
ENSG00000157150	TIMP4	3.88616352270585
ENSG00000157152	SYN2	1.42159321947659
ENSG00000157181	ODR4	0.815263986584022
ENSG00000157184	CPT2	-1.97396027388506
ENSG00000157191	NECAP2	-0.0676916812686738
ENSG00000157193	LRP8	-0.280739670229291
ENSG00000157211	CDCP2	-1.16693411771506
ENSG00000157212	PAXIP1	-2.56859090236539
ENSG00000157214	STEAP2	-1.78781236635063
ENSG00000157216	SSBP3	0.60618185908658
ENSG00000157224	CLDN12	-2.49970013271632
ENSG00000157227	MMP14	4.12351080074811
ENSG00000157240	FZD1	-7.07580015720719
ENSG00000157259	GATAD1	-2.3083382776022
ENSG00000157303	SUSD3	-0.633270753563294
ENSG00000157326	DHRS4	6.93100658398489
ENSG00000157349	DDX19B	2.97797290467223
ENSG00000157350	ST3GAL2	-3.1510952396027
ENSG00000157368	IL34	1.41204106867805
ENSG00000157379	DHRS1	5.21500854091459
ENSG00000157388	CACNA1D	-1.98966445491527
ENSG00000157404	KIT	-2.96979414083037
ENSG00000157426	AASDH	-4.76838561675116
ENSG00000157429	ZNF19	-10.8209333541899
ENSG00000157445	CACNA2D3	3.67411101522699
ENSG00000157450	RNF111	-7.89893414913967
ENSG00000157456	CCNB2	2.37031975904753
ENSG00000157470	FAM81A	6.34019946909565
ENSG00000157483	MYO1E	-1.1442667054961
ENSG00000157500	APPL1	1.00252818276961
ENSG00000157510	AFAP1L1	2.4209115244461
ENSG00000157514	TSC22D3	-1.64428847995927
ENSG00000157538	VPS26C	-1.46588857687491
ENSG00000157540	DYRK1A	-8.64428466239839
ENSG00000157551	KCNJ15	-2.35342322811615
ENSG00000157554	ERG	-2.14737702439289
ENSG00000157557	ETS2	-8.73987506055927
ENSG00000157570	TSPAN18	-1.98370206577291
ENSG00000157578	LCA5L	-3.41586533794854
ENSG00000157593	SLC35B2	2.77312785170212
ENSG00000157600	TMEM164	1.57500447506248
ENSG00000157601	MX1	1.12733611240695
ENSG00000157613	CREB3L1	-0.296611751314058
ENSG00000157617	C2CD2	-3.32861816397687
ENSG00000157625	TAB3	1.32866670222639
ENSG00000157637	SLC38A10	5.93236238008225
ENSG00000157653	C9orf43	2.02341360832713
ENSG00000157657	ZNF618	-3.78328571798993
ENSG00000157680	DGKI	0.38495316739245
ENSG00000157693	TMEM268	-0.469127271271526
ENSG00000157734	SNX22	1.75388352567855
ENSG00000157741	UBN2	-3.87886813746902
ENSG00000157764	BRAF	-2.79874692870808
ENSG00000157778	PSMG3	-2.43443060952819
ENSG00000157782	CABP1	1.02305696890686
ENSG00000157796	WDR19	0.278725226485342
ENSG00000157800	SLC37A3	-1.57143716356294
ENSG00000157823	AP3S2	1.41730040796766
ENSG00000157827	FMNL2	1.70266565798732
ENSG00000157833	GAREM2	-1.32501565162994
ENSG00000157837	SPPL3	-2.8594406451328
ENSG00000157851	DPYSL5	3.47685227515973
ENSG00000157869	RAB28	0.329348780692066
ENSG00000157870	PRXL2B	5.54209024199756
ENSG00000157873	TNFRSF14	4.829520300128
ENSG00000157881	PANK4	-3.53358907717679
ENSG00000157890	MEGF11	-0.736714695599608
ENSG00000157895	C12orf43	-3.60997991336207
ENSG00000157911	PEX10	2.5183732068619
ENSG00000157916	RER1	4.96436728177556
ENSG00000157927	RADIL	0.782394710282393
ENSG00000157933	SKI	-3.73181123991839
ENSG00000157954	WIPI2	3.20057382857004
ENSG00000157978	LDLRAP1	-0.246056788011731
ENSG00000157985	AGAP1	-2.10922086191988
ENSG00000157992	KRTCAP3	2.93868664299286
ENSG00000157999	ANKRD61	-2.68209100953132
ENSG00000158006	PAFAH2	-4.01174400495662
ENSG00000158008	EXTL1	-1.02881698599106
ENSG00000158014	SLC30A2	-0.834273410102199
ENSG00000158019	BABAM2	5.41361001593871
ENSG00000158023	CFAP251	-1.46188624140592
ENSG00000158042	MRPL17	-4.32387554692932
ENSG00000158050	DUSP2	-14.0531021560707
ENSG00000158062	UBXN11	4.56502901734895
ENSG00000158079	PTPDC1	-3.50893531888666
ENSG00000158089	GALNT14	0.109475698048201
ENSG00000158092	NCK1	-7.13787806806996
ENSG00000158106	RHPN1	3.25617953344546
ENSG00000158109	TPRG1L	-2.80477655409341
ENSG00000158122	PRXL2C	-2.27574255698969
ENSG00000158156	XKR8	-4.4807296347745
ENSG00000158158	CNNM4	-3.50149727252425
ENSG00000158161	EYA3	-1.86696243293914
ENSG00000158163	DZIP1L	-3.40614916463077
ENSG00000158169	FANCC	-0.819368193442894
ENSG00000158186	MRAS	0.706758371920898
ENSG00000158195	WASF2	1.729524366845
ENSG00000158201	ABHD3	4.84045643472808
ENSG00000158234	FAIM	1.34006302587781
ENSG00000158246	TENT5B	-12.2744367725202
ENSG00000158270	COLEC12	1.61542747256654
ENSG00000158286	RNF207	-0.428906761070104
ENSG00000158290	CUL4B	3.89898455639251
ENSG00000158292	GPR153	2.74206511386433
ENSG00000158296	SLC13A3	2.01109599549417
ENSG00000158301	GPRASP2	0.00115600799198384
ENSG00000158321	AUTS2	-6.92589701953816
ENSG00000158402	CDC25C	-0.833075026143006
ENSG00000158411	MITD1	1.03911936419804
ENSG00000158417	EIF5B	3.10600317388341
ENSG00000158423	RIBC1	-1.74296652786943
ENSG00000158435	CNOT11	1.4316912134702
ENSG00000158445	KCNB1	-5.70968039559559
ENSG00000158457	TSPAN33	4.0198260875254
ENSG00000158458	NRG2	-5.75039439591509
ENSG00000158467	AHCYL2	2.3740113167298
ENSG00000158470	B4GALT5	-5.31135129578702
ENSG00000158473	CD1D	-1.77273241089075
ENSG00000158480	SPATA2	-11.2309501853002
ENSG00000158481	CD1C	4.41037525223938
ENSG00000158483	FAM86C1P	-3.01129784293582
ENSG00000158497	HMHB1	2.67963851381022
ENSG00000158526	TSR2	7.25430515927045
ENSG00000158528	PPP1R9A	-1.30306134080731
ENSG00000158545	ZC3H18	-1.15701169917857
ENSG00000158552	ZFAND2B	2.7133479613299
ENSG00000158555	GDPD5	1.84689325339142
ENSG00000158560	DYNC1I1	-0.275443502391531
ENSG00000158604	TMED4	5.34049883025117
ENSG00000158615	PPP1R15B	-8.58328148522746
ENSG00000158623	COPG2	6.8032478062379
ENSG00000158636	EMSY	-5.33729193976472
ENSG00000158639	PAGE5	-2.72799512896852
ENSG00000158669	GPAT4	0.214821539986418
ENSG00000158691	ZSCAN12	-9.1890798750909
ENSG00000158710	TAGLN2	9.07767168449105
ENSG00000158711	ELK4	-0.342716987567724
ENSG00000158715	SLC45A3	-2.32985169575574
ENSG00000158716	DUSP23	4.51780915677181
ENSG00000158717	RNF166	0.589334053244326
ENSG00000158747	NBL1	4.98647395581057
ENSG00000158748	HTR6	0.47967136765788
ENSG00000158769	F11R	3.07278449405261
ENSG00000158773	USF1	-1.43362510622654
ENSG00000158792	SPATA2L	-7.23852027423225
